model,LS,MAE,date,horizon,place,forecast_date
SEIRD_only_death,-0.7247,316.0000,2020-07-05,21.0000,FL,2020-06-14
SEIRD_only_death,-0.7247,378.5000,2020-07-05,21.0000,TX,2020-06-14
SEIRD_only_death,-0.7247,41.0000,2020-07-05,21.0000,MN,2020-06-14
SEIRD_only_death,-0.7247,381.0000,2020-07-05,21.0000,NJ,2020-06-14
SEIRD_only_death,-0.7247,78.0000,2020-07-05,21.0000,RI,2020-06-14
SEIRD_only_death,-0.7247,0.0000,2020-07-05,21.0000,MT,2020-06-14
SEIRD_only_death,-0.7247,2.0000,2020-07-05,21.0000,WV,2020-06-14
SEIRD_only_death,-0.7247,45.0000,2020-07-05,21.0000,DE,2020-06-14
SEIRD_only_death,-0.7247,20.0000,2020-07-05,21.0000,NE,2020-06-14
SEIRD_only_death,-0.7247,91.0000,2020-07-05,21.0000,GA,2020-06-14
SEIRD_only_death,-0.7247,8.0000,2020-07-05,21.0000,SD,2020-06-14
SEIRD_only_death,-0.7247,76.0000,2020-07-05,21.0000,PA,2020-06-14
SEIRD_only_death,-0.7247,61.0000,2020-07-05,21.0000,WI,2020-06-14
SEIRD_only_death,-0.7247,142.0000,2020-07-05,21.0000,MS,2020-06-14
SEIRD_only_death,-0.7247,86.0000,2020-07-05,21.0000,CT,2020-06-14
SEIRD_only_death,-0.7247,2.0000,2020-07-05,21.0000,WY,2020-06-14
SEIRD_only_death,-0.7247,14.0000,2020-07-05,21.0000,UT,2020-06-14
SEIRD_only_death,-0.7247,240.0000,2020-07-05,21.0000,CA,2020-06-14
SEIRD_only_death,-0.7247,1.5000,2020-07-05,21.0000,MA,2020-06-14
SEIRD_only_death,-0.7247,1.0000,2020-07-05,21.0000,NH,2020-06-14
SEIRD_only_death,-0.7247,3.0000,2020-07-05,21.0000,OR,2020-06-14
SEIRD_only_death,-0.7247,143.0000,2020-07-05,21.0000,SC,2020-06-14
SEIRD_only_death,-0.7247,19.0000,2020-07-05,21.0000,KS,2020-06-14
SEIRD_only_death,-0.7247,43.0000,2020-07-05,21.0000,OH,2020-06-14
SEIRD_only_death,-0.7247,227.0000,2020-07-05,21.0000,VA,2020-06-14
SEIRD_only_death,-0.7247,67.0000,2020-07-05,21.0000,AR,2020-06-14
SEIRD_only_death,-0.7247,31.0000,2020-07-05,21.0000,KY,2020-06-14
SEIRD_only_death,-0.7247,6.0000,2020-07-05,21.0000,ME,2020-06-14
SEIRD_only_death,-0.7247,40.0000,2020-07-05,21.0000,MI,2020-06-14
SEIRD_only_death,-0.7247,0.0000,2020-07-05,21.0000,AK,2020-06-14
SEIRD_only_death,-0.7247,186.0000,2020-07-05,21.0000,IL,2020-06-14
SEIRD_only_death,-0.7247,60.0000,2020-07-05,21.0000,IN,2020-06-14
SEIRD_only_death,-0.7247,58.0000,2020-07-05,21.0000,MO,2020-06-14
SEIRD_only_death,-0.7247,161.0000,2020-07-05,21.0000,NC,2020-06-14
SEIRD_only_death,-0.7247,22.0000,2020-07-05,21.0000,DC,2020-06-14
SEIRD_only_death,-0.7247,0.0000,2020-07-05,21.0000,ND,2020-06-14
SEIRD_only_death,-0.7247,1.0000,2020-07-05,21.0000,VT,2020-06-14
SEIRD_only_death,-0.7247,3.0000,2020-07-05,21.0000,ID,2020-06-14
SEIRD_only_death,-0.7247,18.0000,2020-07-05,21.0000,OK,2020-06-14
SEIRD_only_death,-0.7247,339.0000,2020-07-05,21.0000,AZ,2020-06-14
SEIRD_only_death,-0.7247,13.0000,2020-07-05,21.0000,IA,2020-06-14
SEIRD_only_death,-0.7247,28.0000,2020-07-05,21.0000,NV,2020-06-14
SEIRD_only_death,-0.7247,2.0000,2020-07-05,21.0000,HI,2020-06-14
SEIRD_only_death,-0.7247,65.0000,2020-07-05,21.0000,MD,2020-06-14
SEIRD_only_death,-0.7247,144.0000,2020-07-05,21.0000,NY,2020-06-14
SEIRD_only_death,-0.7247,52.0000,2020-07-05,21.0000,TN,2020-06-14
SEIRD_only_death,-0.7247,104.0000,2020-07-05,21.0000,LA,2020-06-14
SEIRD_only_death,-0.7247,81.0000,2020-07-05,21.0000,WA,2020-06-14
SEIRD_only_death,-0.7247,7.0000,2020-07-05,21.0000,NM,2020-06-14
SEIRD_only_death,-0.7247,14.5000,2020-07-05,21.0000,CO,2020-06-14
SEIRD_only_death,-0.7247,130.0000,2020-07-05,21.0000,AL,2020-06-14
SEIRD_only_death,-0.7293,347.0000,2020-07-06,22.0000,FL,2020-06-14
SEIRD_only_death,-0.7293,406.0000,2020-07-06,22.0000,TX,2020-06-14
SEIRD_only_death,-0.7293,43.0000,2020-07-06,22.0000,MN,2020-06-14
SEIRD_only_death,-0.7293,409.0000,2020-07-06,22.0000,NJ,2020-06-14
SEIRD_only_death,-0.7293,77.0000,2020-07-06,22.0000,RI,2020-06-14
SEIRD_only_death,-0.7293,0.0000,2020-07-06,22.0000,MT,2020-06-14
SEIRD_only_death,-0.7293,1.0000,2020-07-06,22.0000,WV,2020-06-14
SEIRD_only_death,-0.7293,43.0000,2020-07-06,22.0000,DE,2020-06-14
SEIRD_only_death,-0.7293,18.0000,2020-07-06,22.0000,NE,2020-06-14
SEIRD_only_death,-0.7293,92.5000,2020-07-06,22.0000,GA,2020-06-14
SEIRD_only_death,-0.7293,7.0000,2020-07-06,22.0000,SD,2020-06-14
SEIRD_only_death,-0.7293,61.0000,2020-07-06,22.0000,PA,2020-06-14
SEIRD_only_death,-0.7293,60.0000,2020-07-06,22.0000,WI,2020-06-14
SEIRD_only_death,-0.7293,143.0000,2020-07-06,22.0000,MS,2020-06-14
SEIRD_only_death,-0.7293,91.0000,2020-07-06,22.0000,CT,2020-06-14
SEIRD_only_death,-0.7293,2.0000,2020-07-06,22.0000,WY,2020-06-14
SEIRD_only_death,-0.7293,19.0000,2020-07-06,22.0000,UT,2020-06-14
SEIRD_only_death,-0.7293,273.0000,2020-07-06,22.0000,CA,2020-06-14
SEIRD_only_death,-0.7293,7.0000,2020-07-06,22.0000,MA,2020-06-14
SEIRD_only_death,-0.7293,0.0000,2020-07-06,22.0000,NH,2020-06-14
SEIRD_only_death,-0.7293,2.0000,2020-07-06,22.0000,OR,2020-06-14
SEIRD_only_death,-0.7293,149.0000,2020-07-06,22.0000,SC,2020-06-14
SEIRD_only_death,-0.7293,19.0000,2020-07-06,22.0000,KS,2020-06-14
SEIRD_only_death,-0.7293,49.0000,2020-07-06,22.0000,OH,2020-06-14
SEIRD_only_death,-0.7293,226.0000,2020-07-06,22.0000,VA,2020-06-14
SEIRD_only_death,-0.7293,71.0000,2020-07-06,22.0000,AR,2020-06-14
SEIRD_only_death,-0.7293,36.0000,2020-07-06,22.0000,KY,2020-06-14
SEIRD_only_death,-0.7293,6.0000,2020-07-06,22.0000,ME,2020-06-14
SEIRD_only_death,-0.7293,38.0000,2020-07-06,22.0000,MI,2020-06-14
SEIRD_only_death,-0.7293,0.0000,2020-07-06,22.0000,AK,2020-06-14
SEIRD_only_death,-0.7293,205.5000,2020-07-06,22.0000,IL,2020-06-14
SEIRD_only_death,-0.7293,59.0000,2020-07-06,22.0000,IN,2020-06-14
SEIRD_only_death,-0.7293,53.0000,2020-07-06,22.0000,MO,2020-06-14
SEIRD_only_death,-0.7293,167.0000,2020-07-06,22.0000,NC,2020-06-14
SEIRD_only_death,-0.7293,22.0000,2020-07-06,22.0000,DC,2020-06-14
SEIRD_only_death,-0.7293,0.0000,2020-07-06,22.0000,ND,2020-06-14
SEIRD_only_death,-0.7293,1.0000,2020-07-06,22.0000,VT,2020-06-14
SEIRD_only_death,-0.7293,4.0000,2020-07-06,22.0000,ID,2020-06-14
SEIRD_only_death,-0.7293,18.0000,2020-07-06,22.0000,OK,2020-06-14
SEIRD_only_death,-0.7293,335.0000,2020-07-06,22.0000,AZ,2020-06-14
SEIRD_only_death,-0.7293,14.0000,2020-07-06,22.0000,IA,2020-06-14
SEIRD_only_death,-0.7293,29.0000,2020-07-06,22.0000,NV,2020-06-14
SEIRD_only_death,-0.7293,2.0000,2020-07-06,22.0000,HI,2020-06-14
SEIRD_only_death,-0.7293,73.5000,2020-07-06,22.0000,MD,2020-06-14
SEIRD_only_death,-0.7293,144.0000,2020-07-06,22.0000,NY,2020-06-14
SEIRD_only_death,-0.7293,56.0000,2020-07-06,22.0000,TN,2020-06-14
SEIRD_only_death,-0.7293,106.0000,2020-07-06,22.0000,LA,2020-06-14
SEIRD_only_death,-0.7293,80.0000,2020-07-06,22.0000,WA,2020-06-14
SEIRD_only_death,-0.7293,8.0000,2020-07-06,22.0000,NM,2020-06-14
SEIRD_only_death,-0.7293,2.0000,2020-07-06,22.0000,CO,2020-06-14
SEIRD_only_death,-0.7293,129.0000,2020-07-06,22.0000,AL,2020-06-14
SEIRD_only_death,-0.8628,392.5000,2020-07-07,23.0000,FL,2020-06-14
SEIRD_only_death,-0.8628,497.0000,2020-07-07,23.0000,TX,2020-06-14
SEIRD_only_death,-0.8628,46.0000,2020-07-07,23.0000,MN,2020-06-14
SEIRD_only_death,-0.8628,400.0000,2020-07-07,23.0000,NJ,2020-06-14
SEIRD_only_death,-0.8628,85.0000,2020-07-07,23.0000,RI,2020-06-14
SEIRD_only_death,-0.8628,0.0000,2020-07-07,23.0000,MT,2020-06-14
SEIRD_only_death,-0.8628,1.0000,2020-07-07,23.0000,WV,2020-06-14
SEIRD_only_death,-0.8628,44.0000,2020-07-07,23.0000,DE,2020-06-14
SEIRD_only_death,-0.8628,15.0000,2020-07-07,23.0000,NE,2020-06-14
SEIRD_only_death,-0.8628,87.0000,2020-07-07,23.0000,GA,2020-06-14
SEIRD_only_death,-0.8628,8.0000,2020-07-07,23.0000,SD,2020-06-14
SEIRD_only_death,-0.8628,82.0000,2020-07-07,23.0000,PA,2020-06-14
SEIRD_only_death,-0.8628,69.0000,2020-07-07,23.0000,WI,2020-06-14
SEIRD_only_death,-0.8628,186.0000,2020-07-07,23.0000,MS,2020-06-14
SEIRD_only_death,-0.8628,96.0000,2020-07-07,23.0000,CT,2020-06-14
SEIRD_only_death,-0.8628,3.0000,2020-07-07,23.0000,WY,2020-06-14
SEIRD_only_death,-0.8628,22.0000,2020-07-07,23.0000,UT,2020-06-14
SEIRD_only_death,-0.8628,368.0000,2020-07-07,23.0000,CA,2020-06-14
SEIRD_only_death,-0.8628,6.5000,2020-07-07,23.0000,MA,2020-06-14
SEIRD_only_death,-0.8628,0.0000,2020-07-07,23.0000,NH,2020-06-14
SEIRD_only_death,-0.8628,6.0000,2020-07-07,23.0000,OR,2020-06-14
SEIRD_only_death,-0.8628,166.0000,2020-07-07,23.0000,SC,2020-06-14
SEIRD_only_death,-0.8628,23.0000,2020-07-07,23.0000,KS,2020-06-14
SEIRD_only_death,-0.8628,82.0000,2020-07-07,23.0000,OH,2020-06-14
SEIRD_only_death,-0.8628,252.0000,2020-07-07,23.0000,VA,2020-06-14
SEIRD_only_death,-0.8628,79.0000,2020-07-07,23.0000,AR,2020-06-14
SEIRD_only_death,-0.8628,43.0000,2020-07-07,23.0000,KY,2020-06-14
SEIRD_only_death,-0.8628,7.0000,2020-07-07,23.0000,ME,2020-06-14
SEIRD_only_death,-0.8628,64.0000,2020-07-07,23.0000,MI,2020-06-14
SEIRD_only_death,-0.8628,1.0000,2020-07-07,23.0000,AK,2020-06-14
SEIRD_only_death,-0.8628,14.5000,2020-07-07,23.0000,IL,2020-06-14
SEIRD_only_death,-0.8628,72.0000,2020-07-07,23.0000,IN,2020-06-14
SEIRD_only_death,-0.8628,65.0000,2020-07-07,23.0000,MO,2020-06-14
SEIRD_only_death,-0.8628,179.0000,2020-07-07,23.0000,NC,2020-06-14
SEIRD_only_death,-0.8628,25.0000,2020-07-07,23.0000,DC,2020-06-14
SEIRD_only_death,-0.8628,4.0000,2020-07-07,23.0000,ND,2020-06-14
SEIRD_only_death,-0.8628,1.0000,2020-07-07,23.0000,VT,2020-06-14
SEIRD_only_death,-0.8628,3.0000,2020-07-07,23.0000,ID,2020-06-14
SEIRD_only_death,-0.8628,23.0000,2020-07-07,23.0000,OK,2020-06-14
SEIRD_only_death,-0.8628,424.5000,2020-07-07,23.0000,AZ,2020-06-14
SEIRD_only_death,-0.8628,22.0000,2020-07-07,23.0000,IA,2020-06-14
SEIRD_only_death,-0.8628,39.0000,2020-07-07,23.0000,NV,2020-06-14
SEIRD_only_death,-0.8628,2.0000,2020-07-07,23.0000,HI,2020-06-14
SEIRD_only_death,-0.8628,66.0000,2020-07-07,23.0000,MD,2020-06-14
SEIRD_only_death,-0.8628,152.0000,2020-07-07,23.0000,NY,2020-06-14
SEIRD_only_death,-0.8628,66.0000,2020-07-07,23.0000,TN,2020-06-14
SEIRD_only_death,-0.8628,124.0000,2020-07-07,23.0000,LA,2020-06-14
SEIRD_only_death,-0.8628,76.0000,2020-07-07,23.0000,WA,2020-06-14
SEIRD_only_death,-0.8628,7.0000,2020-07-07,23.0000,NM,2020-06-14
SEIRD_only_death,-0.8628,5.0000,2020-07-07,23.0000,CO,2020-06-14
SEIRD_only_death,-0.8628,153.0000,2020-07-07,23.0000,AL,2020-06-14
SEIRD_only_death,-0.9420,423.0000,2020-07-08,24.0000,FL,2020-06-14
SEIRD_only_death,-0.9420,587.0000,2020-07-08,24.0000,TX,2020-06-14
SEIRD_only_death,-0.9420,42.0000,2020-07-08,24.0000,MN,2020-06-14
SEIRD_only_death,-0.9420,394.0000,2020-07-08,24.0000,NJ,2020-06-14
SEIRD_only_death,-0.9420,86.5000,2020-07-08,24.0000,RI,2020-06-14
SEIRD_only_death,-0.9420,0.0000,2020-07-08,24.0000,MT,2020-06-14
SEIRD_only_death,-0.9420,2.0000,2020-07-08,24.0000,WV,2020-06-14
SEIRD_only_death,-0.9420,43.0000,2020-07-08,24.0000,DE,2020-06-14
SEIRD_only_death,-0.9420,14.0000,2020-07-08,24.0000,NE,2020-06-14
SEIRD_only_death,-0.9420,84.0000,2020-07-08,24.0000,GA,2020-06-14
SEIRD_only_death,-0.9420,8.0000,2020-07-08,24.0000,SD,2020-06-14
SEIRD_only_death,-0.9420,93.0000,2020-07-08,24.0000,PA,2020-06-14
SEIRD_only_death,-0.9420,70.0000,2020-07-08,24.0000,WI,2020-06-14
SEIRD_only_death,-0.9420,214.5000,2020-07-08,24.0000,MS,2020-06-14
SEIRD_only_death,-0.9420,96.0000,2020-07-08,24.0000,CT,2020-06-14
SEIRD_only_death,-0.9420,3.0000,2020-07-08,24.0000,WY,2020-06-14
SEIRD_only_death,-0.9420,28.0000,2020-07-08,24.0000,UT,2020-06-14
SEIRD_only_death,-0.9420,480.5000,2020-07-08,24.0000,CA,2020-06-14
SEIRD_only_death,-0.9420,5.0000,2020-07-08,24.0000,MA,2020-06-14
SEIRD_only_death,-0.9420,1.0000,2020-07-08,24.0000,NH,2020-06-14
SEIRD_only_death,-0.9420,9.0000,2020-07-08,24.0000,OR,2020-06-14
SEIRD_only_death,-0.9420,202.0000,2020-07-08,24.0000,SC,2020-06-14
SEIRD_only_death,-0.9420,22.0000,2020-07-08,24.0000,KS,2020-06-14
SEIRD_only_death,-0.9420,95.5000,2020-07-08,24.0000,OH,2020-06-14
SEIRD_only_death,-0.9420,275.0000,2020-07-08,24.0000,VA,2020-06-14
SEIRD_only_death,-0.9420,82.0000,2020-07-08,24.0000,AR,2020-06-14
SEIRD_only_death,-0.9420,48.0000,2020-07-08,24.0000,KY,2020-06-14
SEIRD_only_death,-0.9420,7.0000,2020-07-08,24.0000,ME,2020-06-14
SEIRD_only_death,-0.9420,71.0000,2020-07-08,24.0000,MI,2020-06-14
SEIRD_only_death,-0.9420,1.0000,2020-07-08,24.0000,AK,2020-06-14
SEIRD_only_death,-0.9420,28.0000,2020-07-08,24.0000,IL,2020-06-14
SEIRD_only_death,-0.9420,82.0000,2020-07-08,24.0000,IN,2020-06-14
SEIRD_only_death,-0.9420,64.0000,2020-07-08,24.0000,MO,2020-06-14
SEIRD_only_death,-0.9420,192.0000,2020-07-08,24.0000,NC,2020-06-14
SEIRD_only_death,-0.9420,25.0000,2020-07-08,24.0000,DC,2020-06-14
SEIRD_only_death,-0.9420,5.0000,2020-07-08,24.0000,ND,2020-06-14
SEIRD_only_death,-0.9420,1.0000,2020-07-08,24.0000,VT,2020-06-14
SEIRD_only_death,-0.9420,7.0000,2020-07-08,24.0000,ID,2020-06-14
SEIRD_only_death,-0.9420,25.0000,2020-07-08,24.0000,OK,2020-06-14
SEIRD_only_death,-0.9420,455.0000,2020-07-08,24.0000,AZ,2020-06-14
SEIRD_only_death,-0.9420,25.0000,2020-07-08,24.0000,IA,2020-06-14
SEIRD_only_death,-0.9420,43.0000,2020-07-08,24.0000,NV,2020-06-14
SEIRD_only_death,-0.9420,2.0000,2020-07-08,24.0000,HI,2020-06-14
SEIRD_only_death,-0.9420,68.0000,2020-07-08,24.0000,MD,2020-06-14
SEIRD_only_death,-0.9420,145.0000,2020-07-08,24.0000,NY,2020-06-14
SEIRD_only_death,-0.9420,83.0000,2020-07-08,24.0000,TN,2020-06-14
SEIRD_only_death,-0.9420,138.0000,2020-07-08,24.0000,LA,2020-06-14
SEIRD_only_death,-0.9420,74.0000,2020-07-08,24.0000,WA,2020-06-14
SEIRD_only_death,-0.9420,2.0000,2020-07-08,24.0000,NM,2020-06-14
SEIRD_only_death,-0.9420,11.0000,2020-07-08,24.0000,CO,2020-06-14
SEIRD_only_death,-0.9420,177.0000,2020-07-08,24.0000,AL,2020-06-14
SEIRD_only_death,-1.0291,528.0000,2020-07-09,25.0000,FL,2020-06-14
SEIRD_only_death,-1.0291,711.0000,2020-07-09,25.0000,TX,2020-06-14
SEIRD_only_death,-1.0291,44.0000,2020-07-09,25.0000,MN,2020-06-14
SEIRD_only_death,-1.0291,322.0000,2020-07-09,25.0000,NJ,2020-06-14
SEIRD_only_death,-1.0291,89.0000,2020-07-09,25.0000,RI,2020-06-14
SEIRD_only_death,-1.0291,1.0000,2020-07-09,25.0000,MT,2020-06-14
SEIRD_only_death,-1.0291,2.0000,2020-07-09,25.0000,WV,2020-06-14
SEIRD_only_death,-1.0291,44.0000,2020-07-09,25.0000,DE,2020-06-14
SEIRD_only_death,-1.0291,14.0000,2020-07-09,25.0000,NE,2020-06-14
SEIRD_only_death,-1.0291,93.0000,2020-07-09,25.0000,GA,2020-06-14
SEIRD_only_death,-1.0291,10.0000,2020-07-09,25.0000,SD,2020-06-14
SEIRD_only_death,-1.0291,119.0000,2020-07-09,25.0000,PA,2020-06-14
SEIRD_only_death,-1.0291,72.0000,2020-07-09,25.0000,WI,2020-06-14
SEIRD_only_death,-1.0291,229.0000,2020-07-09,25.0000,MS,2020-06-14
SEIRD_only_death,-1.0291,97.0000,2020-07-09,25.0000,CT,2020-06-14
SEIRD_only_death,-1.0291,3.0000,2020-07-09,25.0000,WY,2020-06-14
SEIRD_only_death,-1.0291,31.0000,2020-07-09,25.0000,UT,2020-06-14
SEIRD_only_death,-1.0291,584.5000,2020-07-09,25.0000,CA,2020-06-14
SEIRD_only_death,-1.0291,13.5000,2020-07-09,25.0000,MA,2020-06-14
SEIRD_only_death,-1.0291,0.0000,2020-07-09,25.0000,NH,2020-06-14
SEIRD_only_death,-1.0291,14.0000,2020-07-09,25.0000,OR,2020-06-14
SEIRD_only_death,-1.0291,222.0000,2020-07-09,25.0000,SC,2020-06-14
SEIRD_only_death,-1.0291,26.0000,2020-07-09,25.0000,KS,2020-06-14
SEIRD_only_death,-1.0291,101.0000,2020-07-09,25.0000,OH,2020-06-14
SEIRD_only_death,-1.0291,306.0000,2020-07-09,25.0000,VA,2020-06-14
SEIRD_only_death,-1.0291,86.0000,2020-07-09,25.0000,AR,2020-06-14
SEIRD_only_death,-1.0291,50.0000,2020-07-09,25.0000,KY,2020-06-14
SEIRD_only_death,-1.0291,8.0000,2020-07-09,25.0000,ME,2020-06-14
SEIRD_only_death,-1.0291,77.0000,2020-07-09,25.0000,MI,2020-06-14
SEIRD_only_death,-1.0291,0.5000,2020-07-09,25.0000,AK,2020-06-14
SEIRD_only_death,-1.0291,25.0000,2020-07-09,25.0000,IL,2020-06-14
SEIRD_only_death,-1.0291,83.0000,2020-07-09,25.0000,IN,2020-06-14
SEIRD_only_death,-1.0291,63.0000,2020-07-09,25.0000,MO,2020-06-14
SEIRD_only_death,-1.0291,205.0000,2020-07-09,25.0000,NC,2020-06-14
SEIRD_only_death,-1.0291,23.0000,2020-07-09,25.0000,DC,2020-06-14
SEIRD_only_death,-1.0291,4.0000,2020-07-09,25.0000,ND,2020-06-14
SEIRD_only_death,-1.0291,1.0000,2020-07-09,25.0000,VT,2020-06-14
SEIRD_only_death,-1.0291,9.0000,2020-07-09,25.0000,ID,2020-06-14
SEIRD_only_death,-1.0291,27.0000,2020-07-09,25.0000,OK,2020-06-14
SEIRD_only_death,-1.0291,524.0000,2020-07-09,25.0000,AZ,2020-06-14
SEIRD_only_death,-1.0291,29.0000,2020-07-09,25.0000,IA,2020-06-14
SEIRD_only_death,-1.0291,59.0000,2020-07-09,25.0000,NV,2020-06-14
SEIRD_only_death,-1.0291,2.0000,2020-07-09,25.0000,HI,2020-06-14
SEIRD_only_death,-1.0291,67.0000,2020-07-09,25.0000,MD,2020-06-14
SEIRD_only_death,-1.0291,164.0000,2020-07-09,25.0000,NY,2020-06-14
SEIRD_only_death,-1.0291,106.0000,2020-07-09,25.0000,TN,2020-06-14
SEIRD_only_death,-1.0291,149.0000,2020-07-09,25.0000,LA,2020-06-14
SEIRD_only_death,-1.0291,71.0000,2020-07-09,25.0000,WA,2020-06-14
SEIRD_only_death,-1.0291,1.0000,2020-07-09,25.0000,NM,2020-06-14
SEIRD_only_death,-1.0291,11.0000,2020-07-09,25.0000,CO,2020-06-14
SEIRD_only_death,-1.0291,184.5000,2020-07-09,25.0000,AL,2020-06-14
SEIRD_only_death,-1.1312,608.0000,2020-07-10,26.0000,FL,2020-06-14
SEIRD_only_death,-1.1312,769.0000,2020-07-10,26.0000,TX,2020-06-14
SEIRD_only_death,-1.1312,43.0000,2020-07-10,26.0000,MN,2020-06-14
SEIRD_only_death,-1.1312,324.5000,2020-07-10,26.0000,NJ,2020-06-14
SEIRD_only_death,-1.1312,91.0000,2020-07-10,26.0000,RI,2020-06-14
SEIRD_only_death,-1.1312,4.0000,2020-07-10,26.0000,MT,2020-06-14
SEIRD_only_death,-1.1312,2.0000,2020-07-10,26.0000,WV,2020-06-14
SEIRD_only_death,-1.1312,43.0000,2020-07-10,26.0000,DE,2020-06-14
SEIRD_only_death,-1.1312,15.0000,2020-07-10,26.0000,NE,2020-06-14
SEIRD_only_death,-1.1312,71.0000,2020-07-10,26.0000,GA,2020-06-14
SEIRD_only_death,-1.1312,16.0000,2020-07-10,26.0000,SD,2020-06-14
SEIRD_only_death,-1.1312,140.5000,2020-07-10,26.0000,PA,2020-06-14
SEIRD_only_death,-1.1312,76.0000,2020-07-10,26.0000,WI,2020-06-14
SEIRD_only_death,-1.1312,240.0000,2020-07-10,26.0000,MS,2020-06-14
SEIRD_only_death,-1.1312,103.0000,2020-07-10,26.0000,CT,2020-06-14
SEIRD_only_death,-1.1312,3.0000,2020-07-10,26.0000,WY,2020-06-14
SEIRD_only_death,-1.1312,31.0000,2020-07-10,26.0000,UT,2020-06-14
SEIRD_only_death,-1.1312,643.5000,2020-07-10,26.0000,CA,2020-06-14
SEIRD_only_death,-1.1312,27.5000,2020-07-10,26.0000,MA,2020-06-14
SEIRD_only_death,-1.1312,1.0000,2020-07-10,26.0000,NH,2020-06-14
SEIRD_only_death,-1.1312,14.0000,2020-07-10,26.0000,OR,2020-06-14
SEIRD_only_death,-1.1312,245.0000,2020-07-10,26.0000,SC,2020-06-14
SEIRD_only_death,-1.1312,25.0000,2020-07-10,26.0000,KS,2020-06-14
SEIRD_only_death,-1.1312,118.0000,2020-07-10,26.0000,OH,2020-06-14
SEIRD_only_death,-1.1312,325.5000,2020-07-10,26.0000,VA,2020-06-14
SEIRD_only_death,-1.1312,89.0000,2020-07-10,26.0000,AR,2020-06-14
SEIRD_only_death,-1.1312,56.5000,2020-07-10,26.0000,KY,2020-06-14
SEIRD_only_death,-1.1312,8.0000,2020-07-10,26.0000,ME,2020-06-14
SEIRD_only_death,-1.1312,88.0000,2020-07-10,26.0000,MI,2020-06-14
SEIRD_only_death,-1.1312,0.0000,2020-07-10,26.0000,AK,2020-06-14
SEIRD_only_death,-1.1312,17.0000,2020-07-10,26.0000,IL,2020-06-14
SEIRD_only_death,-1.1312,86.5000,2020-07-10,26.0000,IN,2020-06-14
SEIRD_only_death,-1.1312,71.0000,2020-07-10,26.0000,MO,2020-06-14
SEIRD_only_death,-1.1312,222.5000,2020-07-10,26.0000,NC,2020-06-14
SEIRD_only_death,-1.1312,26.0000,2020-07-10,26.0000,DC,2020-06-14
SEIRD_only_death,-1.1312,4.0000,2020-07-10,26.0000,ND,2020-06-14
SEIRD_only_death,-1.1312,1.0000,2020-07-10,26.0000,VT,2020-06-14
SEIRD_only_death,-1.1312,10.0000,2020-07-10,26.0000,ID,2020-06-14
SEIRD_only_death,-1.1312,33.0000,2020-07-10,26.0000,OK,2020-06-14
SEIRD_only_death,-1.1312,561.5000,2020-07-10,26.0000,AZ,2020-06-14
SEIRD_only_death,-1.1312,30.0000,2020-07-10,26.0000,IA,2020-06-14
SEIRD_only_death,-1.1312,66.0000,2020-07-10,26.0000,NV,2020-06-14
SEIRD_only_death,-1.1312,2.0000,2020-07-10,26.0000,HI,2020-06-14
SEIRD_only_death,-1.1312,63.0000,2020-07-10,26.0000,MD,2020-06-14
SEIRD_only_death,-1.1312,200.0000,2020-07-10,26.0000,NY,2020-06-14
SEIRD_only_death,-1.1312,118.0000,2020-07-10,26.0000,TN,2020-06-14
SEIRD_only_death,-1.1312,169.0000,2020-07-10,26.0000,LA,2020-06-14
SEIRD_only_death,-1.1312,65.0000,2020-07-10,26.0000,WA,2020-06-14
SEIRD_only_death,-1.1312,5.0000,2020-07-10,26.0000,NM,2020-06-14
SEIRD_only_death,-1.1312,28.0000,2020-07-10,26.0000,CO,2020-06-14
SEIRD_only_death,-1.1312,218.0000,2020-07-10,26.0000,AL,2020-06-14
SEIRD_only_death,-1.2021,685.5000,2020-07-11,27.0000,FL,2020-06-14
SEIRD_only_death,-1.2021,829.0000,2020-07-11,27.0000,TX,2020-06-14
SEIRD_only_death,-1.2021,44.0000,2020-07-11,27.0000,MN,2020-06-14
SEIRD_only_death,-1.2021,317.0000,2020-07-11,27.0000,NJ,2020-06-14
SEIRD_only_death,-1.2021,90.0000,2020-07-11,27.0000,RI,2020-06-14
SEIRD_only_death,-1.2021,5.0000,2020-07-11,27.0000,MT,2020-06-14
SEIRD_only_death,-1.2021,1.0000,2020-07-11,27.0000,WV,2020-06-14
SEIRD_only_death,-1.2021,41.0000,2020-07-11,27.0000,DE,2020-06-14
SEIRD_only_death,-1.2021,12.0000,2020-07-11,27.0000,NE,2020-06-14
SEIRD_only_death,-1.2021,58.0000,2020-07-11,27.0000,GA,2020-06-14
SEIRD_only_death,-1.2021,18.0000,2020-07-11,27.0000,SD,2020-06-14
SEIRD_only_death,-1.2021,146.0000,2020-07-11,27.0000,PA,2020-06-14
SEIRD_only_death,-1.2021,83.0000,2020-07-11,27.0000,WI,2020-06-14
SEIRD_only_death,-1.2021,254.0000,2020-07-11,27.0000,MS,2020-06-14
SEIRD_only_death,-1.2021,108.0000,2020-07-11,27.0000,CT,2020-06-14
SEIRD_only_death,-1.2021,3.0000,2020-07-11,27.0000,WY,2020-06-14
SEIRD_only_death,-1.2021,35.0000,2020-07-11,27.0000,UT,2020-06-14
SEIRD_only_death,-1.2021,681.0000,2020-07-11,27.0000,CA,2020-06-14
